source,specialty,code,modifier,description,site_wrvu,cms_work_rvu,cms_status_indicator,cms_year,cms_source_filename,match_status,recommended_action,path_hint
index.html:SPECS,Orthopedic Oncology / Limb Salvage,26123,,Fasciectomy palm only Dupuytren single digit,7.2,10.61,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 10.61 and stamp CMS year/source,Orthopedic Oncology / Limb Salvage[43]
index.html:SPECS,Orthopedic Oncology / Limb Salvage,26125,,Fasciectomy palm and finger single digit,8.4,4.49,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 4.49 and stamp CMS year/source,Orthopedic Oncology / Limb Salvage[44]
index.html:SPECS,Orthopedic Oncology / Limb Salvage,26160,,Excision lesion tendon sheath/capsule hand/finger,4.5,3.48,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 3.48 and stamp CMS year/source,Orthopedic Oncology / Limb Salvage[45]
index.html:SPECS,Orthopedic Oncology / Limb Salvage,26910,,Amputation metacarpal with finger single ray,12.8,7.60,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 7.60 and stamp CMS year/source,Orthopedic Oncology / Limb Salvage[46]
index.html:SPECS,Orthopedic Oncology / Limb Salvage,26951,,Amputation finger/thumb primary,7,5.89,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 5.89 and stamp CMS year/source,Orthopedic Oncology / Limb Salvage[47]
index.html:SPECS,Orthopedic Oncology / Limb Salvage,26952,,Amputation finger/thumb secondary closure/scar revision,8.6,6.32,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 6.32 and stamp CMS year/source,Orthopedic Oncology / Limb Salvage[48]
index.html:SPECS,Orthopedic Oncology / Limb Salvage,27043,,Excision tumor pelvis/hip subcutaneous 3 cm or greater,5.9,6.71,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 6.71 and stamp CMS year/source,Orthopedic Oncology / Limb Salvage[49]
index.html:SPECS,Orthopedic Oncology / Limb Salvage,27045,,Excision tumor pelvis/hip subfascial 5 cm or greater,11.6,10.85,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 10.85 and stamp CMS year/source,Orthopedic Oncology / Limb Salvage[50]
index.html:SPECS,Orthopedic Oncology / Limb Salvage,27047,,Radical resection tumor pelvis/hip soft tissue 5 cm or greater,22.1,4.82,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 4.82 and stamp CMS year/source,Orthopedic Oncology / Limb Salvage[51]
index.html:SPECS,Orthopedic Oncology / Limb Salvage,27048,,Excision or curettage bone cyst/benign tumor pelvis/hip,13.7,8.63,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 8.63 and stamp CMS year/source,Orthopedic Oncology / Limb Salvage[52]
index.html:SPECS,Orthopedic Oncology / Limb Salvage,27049,,Excision or curettage bone cyst/benign tumor pelvis with graft,16.3,21.01,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 21.01 and stamp CMS year/source,Orthopedic Oncology / Limb Salvage[53]
index.html:SPECS,Orthopedic Oncology / Limb Salvage,27054,,Radical resection pelvis/hip bone tumor,29.2,8.98,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 8.98 and stamp CMS year/source,Orthopedic Oncology / Limb Salvage[54]
index.html:SPECS,Orthopedic Oncology / Limb Salvage,27170,,Partial excision pelvis/acetabulum,18.4,17.17,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 17.17 and stamp CMS year/source,Orthopedic Oncology / Limb Salvage[55]
index.html:SPECS,Orthopedic Oncology / Limb Salvage,27187,,Prophylactic treatment femur with nail/plate for impending pathologic fracture,18.6,13.87,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 13.87 and stamp CMS year/source,Orthopedic Oncology / Limb Salvage[56]
index.html:SPECS,Orthopedic Oncology / Limb Salvage,27290,,Interpelviabdominal amputation hemipelvectomy,44,23.94,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 23.94 and stamp CMS year/source,Orthopedic Oncology / Limb Salvage[57]
index.html:SPECS,Orthopedic Oncology / Limb Salvage,27295,,Disarticulation hip,19.7,19.17,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 19.17 and stamp CMS year/source,Orthopedic Oncology / Limb Salvage[58]
index.html:SPECS,Orthopedic Oncology / Limb Salvage,27327,,Excision tumor thigh/knee subcutaneous 3 cm or greater,5.8,3.86,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 3.86 and stamp CMS year/source,Orthopedic Oncology / Limb Salvage[59]
index.html:SPECS,Orthopedic Oncology / Limb Salvage,27328,,Excision tumor thigh/knee subfascial <5 cm,9.4,8.63,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 8.63 and stamp CMS year/source,Orthopedic Oncology / Limb Salvage[60]
index.html:SPECS,Orthopedic Oncology / Limb Salvage,27329,,Excision tumor thigh/knee subfascial 5 cm or greater,11.3,15.33,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 15.33 and stamp CMS year/source,Orthopedic Oncology / Limb Salvage[61]
index.html:SPECS,Orthopedic Oncology / Limb Salvage,27337,,Excision lesion/tumor femur open,10.8,5.76,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 5.76 and stamp CMS year/source,Orthopedic Oncology / Limb Salvage[62]
index.html:SPECS,Orthopedic Oncology / Limb Salvage,27339,,Radical resection tumor thigh/knee soft tissue <5 cm,18.5,10.85,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 10.85 and stamp CMS year/source,Orthopedic Oncology / Limb Salvage[63]
index.html:SPECS,Orthopedic Oncology / Limb Salvage,27347,,Excision lesion/tumor knee condyle open,11.2,6.56,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 6.56 and stamp CMS year/source,Orthopedic Oncology / Limb Salvage[64]
index.html:SPECS,Orthopedic Oncology / Limb Salvage,27355,,Excision/curettage bone cyst/benign tumor femur with graft,16,7.80,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 7.80 and stamp CMS year/source,Orthopedic Oncology / Limb Salvage[65]
index.html:SPECS,Orthopedic Oncology / Limb Salvage,27360,,Radical resection tumor femur,28.4,11.17,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 11.17 and stamp CMS year/source,Orthopedic Oncology / Limb Salvage[66]
index.html:SPECS,Orthopedic Oncology / Limb Salvage,27364,,Radical resection tumor thigh/knee soft tissue 5 cm or greater,22,23.88,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 23.88 and stamp CMS year/source,Orthopedic Oncology / Limb Salvage[67]
index.html:SPECS,Orthopedic Oncology / Limb Salvage,27495,,Prophylactic treatment tibia impending pathologic fracture,16.7,16.13,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 16.13 and stamp CMS year/source,Orthopedic Oncology / Limb Salvage[68]
index.html:SPECS,Orthopedic Oncology / Limb Salvage,27590,,Amputation thigh through femur any level,16.2,13.13,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 13.13 and stamp CMS year/source,Orthopedic Oncology / Limb Salvage[69]
index.html:SPECS,Orthopedic Oncology / Limb Salvage,27591,,Amputation thigh through femur re-amputation,18,13.59,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 13.59 and stamp CMS year/source,Orthopedic Oncology / Limb Salvage[70]
index.html:SPECS,Orthopedic Oncology / Limb Salvage,27618,,Excision tumor leg/ankle subcutaneous 3 cm or greater,5.7,3.86,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 3.86 and stamp CMS year/source,Orthopedic Oncology / Limb Salvage[71]
index.html:SPECS,Orthopedic Oncology / Limb Salvage,27619,,Excision tumor leg/ankle subfascial 5 cm or greater,11,6.74,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 6.74 and stamp CMS year/source,Orthopedic Oncology / Limb Salvage[72]
index.html:SPECS,Orthopedic Oncology / Limb Salvage,27634,,Radical resection tumor leg/ankle soft tissue <5 cm,17.9,9.88,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 9.88 and stamp CMS year/source,Orthopedic Oncology / Limb Salvage[73]
index.html:SPECS,Orthopedic Oncology / Limb Salvage,27635,,Radical resection tumor leg/ankle soft tissue 5 cm or greater,21.5,7.83,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 7.83 and stamp CMS year/source,Orthopedic Oncology / Limb Salvage[74]
index.html:SPECS,Orthopedic Oncology / Limb Salvage,27640,,Excision/curettage bone cyst/benign tumor tibia/fibula,13.4,11.93,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 11.93 and stamp CMS year/source,Orthopedic Oncology / Limb Salvage[75]
index.html:SPECS,Orthopedic Oncology / Limb Salvage,27645,,Excision/curettage bone cyst/benign tumor tibia/fibula with graft,15.6,26.53,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 26.53 and stamp CMS year/source,Orthopedic Oncology / Limb Salvage[76]
index.html:SPECS,Orthopedic Oncology / Limb Salvage,27646,,Radical resection tibia/fibula bone tumor,26.8,22.63,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 22.63 and stamp CMS year/source,Orthopedic Oncology / Limb Salvage[77]
index.html:SPECS,Orthopedic Oncology / Limb Salvage,27705,,Amputation leg through tibia/fibula,14.8,10.59,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 10.59 and stamp CMS year/source,Orthopedic Oncology / Limb Salvage[78]
index.html:SPECS,Orthopedic Oncology / Limb Salvage,27892,,Removal tibial or fibular implant deep,5.6,7.74,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 7.74 and stamp CMS year/source,Orthopedic Oncology / Limb Salvage[79]
index.html:SPECS,Orthopedic Oncology / Limb Salvage,28043,,Excision tumor foot/toe subcutaneous 1.5 cm or greater,4.8,3.86,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 3.86 and stamp CMS year/source,Orthopedic Oncology / Limb Salvage[80]
index.html:SPECS,Orthopedic Oncology / Limb Salvage,28045,,Excision tumor foot/toe subfascial 1.5 cm or greater,8.9,5.31,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 5.31 and stamp CMS year/source,Orthopedic Oncology / Limb Salvage[81]
index.html:SPECS,Orthopedic Oncology / Limb Salvage,28046,,Radical resection tumor foot/toe,17.2,12.07,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 12.07 and stamp CMS year/source,Orthopedic Oncology / Limb Salvage[82]
index.html:SPECS,Orthopedic Oncology / Limb Salvage,28120,,Partial excision bone talus/calcaneus,11.1,7.13,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 7.13 and stamp CMS year/source,Orthopedic Oncology / Limb Salvage[83]
index.html:SPECS,Orthopedic Oncology / Limb Salvage,28122,,Partial excision bone tarsal/metatarsal,9.8,6.59,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 6.59 and stamp CMS year/source,Orthopedic Oncology / Limb Salvage[84]
index.html:SPECS,Orthopedic Oncology / Limb Salvage,28160,,Hemiphalangectomy toe,7.2,3.78,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 3.78 and stamp CMS year/source,Orthopedic Oncology / Limb Salvage[85]
index.html:SPECS,Orthopedic Oncology / Limb Salvage,28171,,Excision/curettage bone cyst/benign tumor phalanx of foot,8.3,16.00,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 16.00 and stamp CMS year/source,Orthopedic Oncology / Limb Salvage[86]
index.html:SPECS,Orthopedic Oncology / Limb Salvage,28173,,Excision/curettage bone cyst/benign tumor metatarsal/tarsal,10.4,13.81,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 13.81 and stamp CMS year/source,Orthopedic Oncology / Limb Salvage[87]
index.html:SPECS,Orthopedic Oncology / Limb Salvage,28175,,Excision/curettage bone cyst/benign tumor calcaneus/talus,12.8,8.08,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 8.08 and stamp CMS year/source,Orthopedic Oncology / Limb Salvage[88]
index.html:SPECS,Orthopedic Oncology / Limb Salvage,28800,,Amputation foot midtarsal Chopart,12.1,8.57,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 8.57 and stamp CMS year/source,Orthopedic Oncology / Limb Salvage[90]
index.html:SPECS,Orthopedic Oncology / Limb Salvage,28805,,Amputation foot transmetatarsal,12.6,12.39,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 12.39 and stamp CMS year/source,Orthopedic Oncology / Limb Salvage[91]
index.html:SPECS,Orthopedic Oncology / Limb Salvage,28810,,Amputation metatarsal with toe single ray,10.9,6.47,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 6.47 and stamp CMS year/source,Orthopedic Oncology / Limb Salvage[92]
index.html:SPECS,Orthopedic Oncology / Limb Salvage,28820,,Amputation toe metatarsophalangeal joint,7.6,3.42,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 3.42 and stamp CMS year/source,Orthopedic Oncology / Limb Salvage[93]
index.html:SPECS,Orthopedic Oncology / Limb Salvage,28825,,Amputation toe interphalangeal joint,5.2,3.32,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 3.32 and stamp CMS year/source,Orthopedic Oncology / Limb Salvage[94]
index.html:SPECS,Orthopedic Oncology / Limb Salvage,20937,,Autograft for spine surgery morselized through separate fascial incision,3.2,2.72,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 2.72 and stamp CMS year/source,Orthopedic Oncology / Limb Salvage[95]
index.html:SPECS,Orthopedic Oncology / Limb Salvage,20938,,Structural allograft for spine surgery,3,2.94,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 2.94 and stamp CMS year/source,Orthopedic Oncology / Limb Salvage[96]
index.html:SPECS,Orthopedic Oncology / Limb Salvage,20939,,Bone marrow aspiration for bone grafting spine surgery only,1.6,1.13,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 1.13 and stamp CMS year/source,Orthopedic Oncology / Limb Salvage[97]
index.html:SPECS,Orthopedic Oncology / Limb Salvage,22899,,Unlisted spine procedure,8,0.00,C,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.00 and stamp CMS year/source,Orthopedic Oncology / Limb Salvage[98]
index.html:SPECS,Orthopedic Oncology / Limb Salvage,61889,,Insertion bone anchored fixation limb salvage navigation,4.2,25.11,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 25.11 and stamp CMS year/source,Orthopedic Oncology / Limb Salvage[99]
index.html:SPECS,Orthopedic Oncology / Limb Salvage,20206,,"Biopsy, muscle, percutaneous needle",2.4,0.97,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.97 and stamp CMS year/source,Orthopedic Oncology / Limb Salvage[100]
index.html:SPECS,Orthopedic Oncology / Limb Salvage,20220,,"Biopsy, bone, trocar or needle; superficial",2.3,1.61,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 1.61 and stamp CMS year/source,Orthopedic Oncology / Limb Salvage[101]
index.html:SPECS,Orthopedic Oncology / Limb Salvage,20225,,"Biopsy, bone, trocar or needle; deep",3.1,2.39,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 2.39 and stamp CMS year/source,Orthopedic Oncology / Limb Salvage[102]
index.html:SPECS,Orthopedic Oncology / Limb Salvage,20240,,"Biopsy, bone, open; superficial",5.6,2.54,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 2.54 and stamp CMS year/source,Orthopedic Oncology / Limb Salvage[103]
index.html:SPECS,Orthopedic Oncology / Limb Salvage,20245,,"Biopsy, bone, open; deep",7.4,5.85,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 5.85 and stamp CMS year/source,Orthopedic Oncology / Limb Salvage[104]
index.html:SPECS,Orthopedic Oncology / Limb Salvage,20900,,"Bone graft, any donor area; minor or small",4.2,2.93,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 2.93 and stamp CMS year/source,Orthopedic Oncology / Limb Salvage[105]
index.html:SPECS,Orthopedic Oncology / Limb Salvage,20902,,"Bone graft, any donor area; major or large",6.8,4.47,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 4.47 and stamp CMS year/source,Orthopedic Oncology / Limb Salvage[106]
index.html:SPECS,Orthopedic Oncology / Limb Salvage,20910,,Cartilage graft; costochondral,6.1,5.39,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 5.39 and stamp CMS year/source,Orthopedic Oncology / Limb Salvage[107]
index.html:SPECS,Orthopedic Oncology / Limb Salvage,20912,,Cartilage graft; nasal septum,3.2,6.38,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 6.38 and stamp CMS year/source,Orthopedic Oncology / Limb Salvage[108]
index.html:SPECS,Orthopedic Oncology / Limb Salvage,20922,,"Autograft for musculoskeletal surgery only, cortical, cancellous, or osteochondral",4.1,6.76,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 6.76 and stamp CMS year/source,Orthopedic Oncology / Limb Salvage[109]
index.html:SPECS,Orthopedic Oncology / Limb Salvage,20924,,"Tendon graft, from a distance",5.4,6.51,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 6.51 and stamp CMS year/source,Orthopedic Oncology / Limb Salvage[110]
index.html:SPECS,Orthopedic Oncology / Limb Salvage,20930,,"Allograft, morselized, or placement of osteopromotive material",2.1,0.00,B,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,flag status B as no/limited national PFS WRVU context review,Orthopedic Oncology / Limb Salvage[112]
index.html:SPECS,Orthopedic Oncology / Limb Salvage,20931,,"Allograft, structural, for surgery only",3,1.76,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 1.76 and stamp CMS year/source,Orthopedic Oncology / Limb Salvage[113]
index.html:SPECS,Orthopedic Oncology / Limb Salvage,20932,,"Allograft, morselized, with placement of osteopromotive material",2.4,12.68,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 12.68 and stamp CMS year/source,Orthopedic Oncology / Limb Salvage[114]
index.html:SPECS,Orthopedic Oncology / Limb Salvage,20934,,"Autologous tissue substitute, spine or musculoskeletal harvest",3.6,12.68,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 12.68 and stamp CMS year/source,Orthopedic Oncology / Limb Salvage[115]
index.html:SPECS,Orthopedic Oncology / Limb Salvage,20936,,"Autograft for spine surgery only, local, obtained from same incision",1.3,0.00,B,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,flag status B as no/limited national PFS WRVU context review,Orthopedic Oncology / Limb Salvage[116]
index.html:SPECS,Orthopedic Oncology / Limb Salvage,20970,,Free osteocutaneous flap with microvascular anastomosis,43.5,43.47,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 43.47 and stamp CMS year/source,Orthopedic Oncology / Limb Salvage[117]
index.html:SPECS,Orthopedic Oncology / Limb Salvage,20972,,"Bone/osteocutaneous transfer, with microvascular anastomosis; iliac crest",45.1,43.40,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 43.40 and stamp CMS year/source,Orthopedic Oncology / Limb Salvage[118]
index.html:SPECS,Orthopedic Oncology / Limb Salvage,20973,,"Bone/osteocutaneous transfer, with microvascular anastomosis; metatarsal",39.8,46.09,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 46.09 and stamp CMS year/source,Orthopedic Oncology / Limb Salvage[119]
index.html:SPECS,Orthopedic Oncology / Limb Salvage,20974,,Electrical stimulation to aid bone healing; noninvasive,1.1,0.60,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.60 and stamp CMS year/source,Orthopedic Oncology / Limb Salvage[120]
index.html:SPECS,Orthopedic Oncology / Limb Salvage,20975,,Electrical stimulation to aid bone healing; invasive,5.2,2.54,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 2.54 and stamp CMS year/source,Orthopedic Oncology / Limb Salvage[121]
index.html:SPECS,Orthopedic Oncology / Limb Salvage,20979,,"Low intensity ultrasound stimulation to aid bone healing, noninvasive",0.9,0.60,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.60 and stamp CMS year/source,Orthopedic Oncology / Limb Salvage[122]
